"GEOID","TOTAL"
"291974701002049","5"
"291974701002050","12"
"291974701002051","12"
"291974701002052","9"
"291974701002053","28"
"291974701002054","16"
"291974701002055","0"
"291974701002056","5"
"291974701002057","0"
"291974701002058","10"
"291974701002059","0"
"291974701002060","15"
"291974702001000","1"
"291974702001001","9"
"291974702001002","8"
"291974702001003","3"
"291974702001004","0"
"291974702001005","2"
"291974702001006","0"
"291974702001007","4"
"291974702001008","0"
"291974702001009","11"
"291974702001010","11"
"291974702001011","2"
"291974702001012","6"
"291974702001013","0"
"291974702001014","3"
"291974702001015","1"
"291974702001016","18"
"291974702001017","0"
"291974702001018","0"
"291974702001019","5"
"291974702001020","0"
"291974702001021","7"
"291974702001022","0"
"291974702001023","15"
"291974702001024","0"
"291974702001025","0"
"291974702001026","2"
"291974702001027","0"
"291974702001028","1"
"291974702001029","1"
"291974702001030","0"
"291974702001031","12"
"291974702001032","0"
"291974702001033","6"
"291974702001034","0"
"291974702001035","6"
"291974702001036","20"
"291974702001037","0"
"291974702001038","2"
"291974702001039","5"
"291974702001040","0"
"291974702001041","7"
"291974702001042","0"
"291974702001043","11"
"291974702001044","2"
"291974702001045","7"
"291974702001046","5"
"291974702001047","11"
"291974702001048","0"
"291974702001049","7"
"291974702001050","0"
"291974702001051","0"
"291974702001052","0"
"291974702001053","1"
"291974702001054","3"
"291974702001055","0"
"291974702001056","0"
"291974702001057","0"
"291974702001058","12"
"291974702001059","4"
"291974702001060","5"
"291974702001061","0"
"291974702001062","4"
"291974702001063","7"
"291974702001064","0"
"291974702001065","2"
"291974702001066","0"
"291974702001067","5"
"291974702001068","20"
"291974702001069","28"
"291974702001070","4"
"291974702001071","5"
"291974702001072","0"
"291974702001073","9"
"291974702001074","0"
"291974702001075","0"
"291974702001076","10"
"291974702001077","0"
"291974702001078","19"
"291974702001079","0"
"291974702001080","3"
"291974702001081","10"
"291974702001082","18"
"291974702001083","15"
"291974702001084","0"
"291974702001085","5"
"291974702001086","0"
"291974702001087","13"
"291974702001088","3"
"291974702001089","3"
"291974702001090","6"
"291974702001091","0"
"291974702001092","7"
"291974702001093","4"
"291974702001094","11"
"291974702001095","10"
"291974702001096","6"
"291974702001097","28"
"291974702001098","7"
"291974702001099","10"
"291974702001100","5"
"291974702001101","0"
"291974702001102","9"
"291974702001103","2"
"291974702001104","3"
"291974702001105","3"
"291974702001106","13"
"291974702001107","14"
"291974702001108","9"
"291974702001109","5"
"291974702001110","13"
"291974702001111","0"
"291974702001112","0"
"291974702001113","8"
"291974702001114","4"
"291974702001115","1"
"291974702001116","7"
"291974702001117","0"
"291974702001118","7"
"291974702001119","37"
"291974702001120","7"
"291974702001121","15"
"291974702001122","23"
"291974702001123","6"
"291974702001124","0"
"291974702001125","15"
"291974702001126","16"
"291974702001127","0"
"291974702001128","1"
"291974702001129","0"
"291974702001130","3"
"291974702001131","8"
"291974702001132","0"
"291974702001133","4"
"291974702001134","14"
"291974702001135","3"
"291974702001136","3"
"291974702001137","0"
"291974702001138","5"
"291974702001139","7"
"291974702001140","0"
"291974702001141","17"
"291974702001142","4"
"291974702001143","0"
"291974702001144","4"
"291974702001145","0"
"291974702001146","1"
"291974702001147","0"
"291974702001148","0"
"291974702001149","5"
"291974702001150","0"
"291974702001151","0"
"291974702001152","4"
"291974702001153","21"
"291974702001154","19"
"291974702001155","0"
"291974702001156","0"
"291974702002000","8"
"291974702002001","10"
"291974702002002","0"
"291974702002003","0"
"291974702002004","0"
"291974702002005","0"
"291974702002006","4"
"291974702002007","6"
"291974702002008","0"
"291974702002009","0"
"291974702002010","3"
"291974702002011","11"
"291974702002012","0"
"291974702002013","0"
"291974702002014","4"
"291974702002015","7"
"291974702002016","0"
"291974702002017","0"
"291974702002018","3"
"291974702002019","0"
"291974702002020","4"
"291974702002021","15"
"291974702002022","0"
"291974702002023","0"
"291974702002024","12"
"291974702002025","0"
"291974702002026","8"
"291974702002027","4"
"291974702002028","2"
"291974702002029","2"
"291974702002030","0"
"291974702002031","0"
"291974702002032","0"
"291974702002033","0"
"291974702002034","3"
"291974702002035","0"
"291974702002036","9"
"291974702002037","8"
"291974702002038","6"
"291974702002039","0"
"291974702002040","11"
"291974702002041","14"
"291974702002042","5"
"291974702002043","0"
"291974702002044","1"
"291974702002045","10"
"291974702002046","9"
"291974702002047","0"
"291974702002048","3"
"291974702002049","3"
"291974702002050","0"
"291974702002051","8"
"291974702002052","0"
"291974702002053","0"
"291974702002054","0"
"291974702002055","2"
"291974702002056","10"
"291974702002057","1"
"291974702002058","0"
"291974702002059","0"
"291974702002060","0"
"291974702002061","0"
"291974702002062","0"
"291974702002063","4"
"291974702002064","0"
"291974702002065","5"
"291974702002066","12"
"291974702002067","3"
"291974702002068","3"
"291974702002069","0"
"291974702002070","0"
"291974702002071","0"
"291974702002072","3"
"291974702002073","0"
"291974702002074","0"
"291974702002075","0"
"291974702002076","16"
"291974702002077","4"
"291974702002078","0"
"291974702002079","2"
"291974702002080","0"
"291974702002081","9"
"291974702002082","18"
"291974702002083","0"
"291974702002084","4"
"291974702002085","0"
"291974702002086","0"
"291974702002087","3"
"291974702002088","0"
"291974702002089","0"
"291974702002090","11"
"291974702002091","2"
"291974702002092","6"
"291974702002093","5"
"291974702002094","12"
"291974702002095","10"
"291974702002096","8"
"291974702002097","6"
"291974702002098","0"
"291974702002099","3"
"291974702002100","7"
"291974702002101","2"
"291974702002102","2"
"291974702002103","6"
"291974702002104","5"
"291974702002105","3"
"291974702002106","0"
"291974702002107","0"
"291974702002108","0"
"291974702002109","0"
"291974702002110","0"
"291974702002111","0"
"291974702002112","2"
"291974702002113","3"
"291974702002114","0"
"291974702002115","5"
"291974702002116","7"
"291974702002117","0"
"291974702002118","7"
"291974702002119","2"
"291974702002120","0"
"291974702002121","3"
"291974702002122","0"
"291974702002123","3"
"291974702002124","18"
"291974702002125","4"
"291974702002126","0"
"291974702002127","10"
"291974702002128","10"
"291974702002129","5"
"291974702002130","8"
"291974702002131","6"
"291974702002132","0"
"291974702002133","0"
"291974702002134","0"
"291974702002135","19"
"291974702002136","11"
"291974702002137","7"
"291974702002138","5"
"291974702002139","0"
"291974702002140","14"
"291974702002141","1"
"291974702002142","0"
"291974702002143","4"
"291974702002144","0"
"291974702002145","0"
"291974702002146","0"
"291974702002147","0"
"291974702002148","0"
"291974702002149","5"
"291974702002150","0"
"291974702002151","0"
"291974702002152","10"
"291974702002153","9"
"291974702002154","0"
"291974702002155","11"
"291974702002156","0"
"291974702002157","0"
"291974702002158","46"
"291974702002159","0"
"291974702002160","1"
"291974702002161","0"
"291974702002162","0"
"291974702002163","11"
"291974702002164","0"
"291974702002165","0"
"291974702002166","0"
"291974702002167","5"
"291974702002168","6"
"291974702002169","0"
"291974702002170","0"
"291974702002171","4"
"291974702002172","27"
"291974702002173","0"
"291974702002174","14"
"291974702002175","0"
"291974702002176","0"
"291974702002177","0"
"291974702002178","0"
"291974702003000","3"
"291974702003001","4"
"291974702003002","0"
"291974702003003","0"
"291974702003004","7"
"291974702003005","46"
"291974702003006","0"
"291974702003007","14"
"291974702003008","10"
"291974702003009","0"
"291974702003010","5"
"291974702003011","8"
"291974702003012","15"
"291974702003013","9"
"291974702003014","20"
"291974702003015","7"
"291974702003016","8"
"291974702003017","44"
"291974702003018","12"
"291974702003019","4"
"291974702003020","0"
"291974702003021","4"
"291974702003022","27"
"291974702003023","5"
"291974702003024","23"
"291974702003025","4"
"291974702003026","6"
"291974702003027","9"
"291974702003028","18"
"291974702003029","4"
"291974702003030","8"
"291974702003031","6"
"291974702003032","3"
"291974702003033","16"
"291974702003034","23"
"291974702003035","37"
"291974702003036","5"
"291974702003037","0"
"291974702003038","3"
"291974702003039","5"
"291974702003040","12"
"291974702003041","0"
"291974702003042","11"
"291974702003043","9"
"291974702003044","1"
"291974702003045","4"
"291974702003046","10"
"291974702003047","15"
"291974702003048","8"
"291974702003049","15"
"291974702003050","6"
"291974702003051","7"
"291974702003052","16"
"291974702003053","0"
"291974702003054","7"
"291974702003055","14"
"291974702003056","13"
"291974702003057","15"
"291974702003058","6"
"291974702003059","9"
"291974702003060","8"
"291974702003061","0"
"291974702003062","0"
"291974702003063","6"
"291994801001000","8"
"291994801001001","0"
"291994801001002","0"
"291994801001003","0"
"291994801001004","0"
"291994801001005","0"
"291994801001006","12"
"291994801001007","8"
"291994801001008","0"
"291994801001009","0"
"291994801001010","1"
"291994801001011","8"
"291994801001012","48"
"291994801001013","2"
"291994801001014","9"
"291994801001015","8"
"291994801001016","14"
"291994801001017","0"
"291994801001018","4"
"291994801001019","0"
"291994801001020","0"
"291994801001021","0"
"291994801001022","0"
"291994801001023","0"
"291994801001024","0"
"291994801001025","0"
"291994801001026","0"
"291994801001027","0"
"291994801001028","0"
"291994801001029","0"
"291994801001030","5"
"291994801001031","2"
"291994801001032","0"
"291994801001033","0"
"291994801001034","0"
"291994801001035","0"
"291994801001036","2"
"291994801001037","4"
"291994801001038","0"
"291994801001039","10"
"291994801001040","5"
"291994801001041","0"
"291994801001042","0"
"291994801001043","3"
"291994801001044","18"
"291994801001045","0"
"291994801001046","5"
"291994801001047","9"
"291994801001048","0"
"291994801001049","7"
"291994801001050","0"
"291994801001051","12"
"291994801001052","0"
"291994801001053","3"
"291994801001054","0"
"291994801001055","27"
"291994801001056","1"
"291994801001057","5"
"291994801001058","1"
"291994801001059","0"
"291994801001060","0"
"291994801001061","0"
"291994801001062","3"
"291994801001063","8"
"291994801001064","0"
"291994801001065","0"
"291994801001066","0"
"291994801001067","3"
"291994801001068","4"
"291994801001069","10"
"291994801001070","8"
"291994801001071","0"
"291994801001072","0"
"291994801001073","0"
"291994801001074","0"
"291994801001075","0"
"291994801001076","0"
"291994801001077","0"
"291994801001078","0"
"291994801001079","14"
"291994801001080","6"
"291994801001081","9"
"291994801001082","0"
"291994801001083","0"
"291994801001084","6"
"291994801001085","0"
"291994801001086","2"
"291994801001087","0"
"291994801001088","2"
"291994801001089","0"
"291994801001090","0"
"291994801001091","3"
"291994801001092","0"
"291994801001093","0"
"291994801001094","0"
"291994801001095","0"
"291994801001096","0"
"291994801001097","4"
"291994801001098","0"
"291994801001099","0"
"291994801001100","4"
"291994801001101","0"
"291994801001102","5"
"291994801001103","0"
"291994801001104","3"
"291994801001105","10"
"291994801001106","1"
"291994801001107","0"
"291994801001108","4"
"291994801001109","3"
"291994801001110","0"
"291994801001111","1"
"291994801001112","3"
"291994801001113","10"
"291994801001114","0"
"291994801001115","0"
"291994801001116","9"
"291994801001117","5"
"291994801001118","0"
"291994801001119","0"
"291994801001120","0"
"291994801001121","8"
"291994801001122","1"
"291994801001123","8"
"291994801001124","8"
"291994801001125","3"
"291994801001126","0"
"291994801001127","0"
"291994801001128","7"
"291994801001129","0"
"291994801001130","11"
"291994801001131","0"
"291994801001132","7"
"291994801001133","17"
"291994801001134","2"
"291994801001135","0"
"291994801001136","0"
"291994801001137","3"
"291994801001138","0"
"291994801001139","0"
"291994801001140","4"
"291994801001141","3"
"291994801001142","12"
"291994801001143","0"
"291994801001144","6"
"291994801001145","0"
"291994801001146","0"
"291994801001147","0"
"291994801001148","0"
"291994801001149","5"
"291994801001150","0"
"291994801001151","0"
"291994801001152","0"
"291994801001153","13"
"291994801001154","0"
"291994801001155","0"
"291994801001156","0"
"291994801001157","0"
"291994801001158","0"
"291994801001159","0"
"291994801001160","0"
"291994801001161","20"
"291994801001162","2"
"291994801001163","2"
"291994801001164","0"
"291994801001165","14"
"291994801001166","1"
"291994801001167","0"
"291994801001168","13"
"291994801001169","3"
"291994801001170","7"
"291994801001171","1"
"291994801001172","1"
"291994801001173","15"
"291994801001174","2"
"291994801001175","2"
"291994801001176","14"
"291994801001177","0"
"291994801001178","2"
"291994801001179","0"
"291994801001180","0"
"291994801001181","0"
"291994801001182","0"
"291994801001183","3"
"291994801001184","0"
"291994801001185","0"
"291994801001186","0"
"291994801001187","7"
"291994801001188","0"
"291994801001189","0"
"291994801001190","0"
"291994801001191","0"
"291994801001192","0"
"291994801001193","0"
"291994801001194","5"
"291994801001195","0"
"291994801001196","0"
"291994801001197","0"
"291994801001198","0"
"291994801001199","3"
"291994801001200","0"
"291994801001201","11"
"291994801001202","0"
"291994801001203","0"
"291994801001204","0"
"291994801001205","0"
"291994801001206","0"
"291994801001207","0"
"291994801001208","0"
"291994801001209","0"
"291994801001210","0"
"291994801001211","6"
"291994801001212","11"
"291994801001213","0"
"291994801001214","2"
"291994801001215","11"
"291994801001216","12"
"291994801001217","0"
"291994801001218","0"
"291994801001219","0"
"291994801001220","1"
"291994801001221","0"
"291994801001222","0"
"291994801001223","0"
"291994801001224","0"
"291994801001225","0"
"291994801001226","0"
"291994801001227","0"
"291994801001228","0"
"291994801001229","0"
"291994801001230","0"
"291994801001231","0"
"291994801001232","0"
"291994801001233","0"
"291994801001234","0"
"291994801001235","3"
"291994801001236","0"
"291994801001237","0"
"291994801001238","0"
"291994801001239","14"
"291994801001240","0"
"291994801001241","0"
"291994801001242","1"
"291994801001243","0"
"291994801001244","0"
"291994801001245","0"
"291994801001246","0"
"291994801001247","7"
"291994801001248","0"
"291994801001249","0"
"291994801001250","14"
"291994801001251","0"
"291994801001252","0"
"291994801001253","2"
"291994801001254","0"
"291994801001255","7"
"291994801001256","0"
"291994801001257","2"
"291994801001258","3"
"291994801001259","0"
"291994801001260","0"
"291994801001261","0"
"291994801001262","0"
"291994801001263","9"
"291994801001264","0"
"291994801001265","3"
"291994801001266","0"
"291994801001267","0"
"291994801001268","4"
"291994801001269","0"
"291994801001270","0"
"291994801001271","0"
"291994801001272","0"
"291994801001273","0"
"291994801001274","0"
"291994801001275","0"
"291994801002000","0"
"291994801002001","0"
"291994801002002","0"
"291994801002003","0"
"291994801002004","0"
"291994801002005","4"
"291994801002006","0"
"291994801002007","9"
"291994801002008","6"
"291994801002009","2"
"291994801002010","2"
"291994801002011","0"
"291994801002012","5"
"291994801002013","2"
"291994801002014","0"
"291994801002015","1"
"291994801002016","0"
"291994801002017","1"
"291994801002018","0"
"291994801002019","2"
"291994801002020","11"
"291994801002021","0"
"291994801002022","2"
"291994801002023","0"
"291994801002024","0"
"291994801002025","0"
"291994801002026","8"
"291994801002027","0"
"291994801002028","0"
"291994801002029","0"
"291994801002030","13"
"291994801002031","0"
"291994801002032","17"
"291994801002033","0"
"291994801002034","0"
"291994801002035","12"
"291994801002036","0"
"291994801002037","1"
"291994801002038","0"
"291994801002039","3"
"291994801002040","0"
"291994801002041","0"
"291994801002042","16"
"291994801002043","1"
"291994801002044","0"
"291994801002045","0"
"291994801002046","0"
"291994801002047","0"
"291994801002048","12"
"291994801002049","2"
"291994801002050","1"
"291994801002051","0"
"291994801002052","6"
"291994801002053","0"
"291994801002054","6"
"291994801002055","8"
"291994801002056","0"
"291994801002057","0"
"291994801002058","0"
"291994801002059","4"
"291994801002060","0"
"291994801002061","4"
"291994801002062","1"
"291994801002063","3"
"291994801002064","0"
"291994801002065","0"
"291994801002066","0"
"291994801002067","0"
"291994801002068","0"
"291994801002069","0"
"291994801002070","11"
"291994801002071","0"
"291994801002072","0"
"291994801002073","0"
"291994801002074","0"
"291994801002075","5"
"291994801002076","0"
"291994801002077","0"
"291994801002078","0"
"291994801002079","0"
"291994801002080","5"
"291994801002081","7"
"291994801002082","0"
"291994801002083","0"
"291994801002084","0"
"291994801002085","7"
"291994801002086","0"
"291994801002087","0"
"291994801002088","10"
"291994801002089","6"
"291994801002090","5"
"291994801002091","0"
"291994801002092","0"
"291994801002093","0"
"291994801002094","0"
"291994801002095","0"
"291994801002096","0"
"291994801002097","6"
"291994801002098","2"
"291994801002099","2"
"291994801002100","0"
"291994801002101","12"
"291994801002102","3"
"291994801002103","0"
"291994801002104","2"
"291994801002105","0"
"291994801002106","4"
"291994801002107","0"
"291994801002108","0"
"291994801002109","0"
"291994801002110","0"
"291994801002111","2"
"291994801002112","0"
"291994801002113","0"
"291994801002114","0"
"291994801002115","0"
"291994801002116","3"
"291994801002117","0"
"291994801002118","0"
"291994801002119","1"
"291994801002120","0"
"291994801002121","5"
"291994801002122","2"
"291994801002123","2"
"291994801002124","0"
"291994801002125","7"
"291994801002126","5"
"291994801002127","0"
"291994801002128","0"
"291994801002129","0"
"291994801002130","9"
"291994801002131","0"
"291994801002132","6"
"291994801002133","0"
"291994801002134","3"
"291994801002135","0"
"291994801002136","0"
"291994801002137","0"
"291994801002138","0"
"291994801002139","2"
"291994801002140","0"
"291994801002141","0"
"291994801002142","0"
"291994801002143","0"
"291994801002144","0"
"291994801002145","2"
"291994801002146","0"
"291994801002147","0"
"291994801002148","0"
"291994801002149","2"
"291994801002150","7"
"291994801002151","0"
"291994801002152","0"
"291994801002153","0"
"291994801002154","0"
"291994801002155","13"
"291994801002156","6"
"291994801002157","8"
"291994801002158","20"
"291994801002159","18"
"291994801002160","8"
"291994801002161","4"
"291994801002162","0"
"291994801002163","1"
"291994801002164","0"
"291994801002165","2"
"291994801002166","2"
"291994801002167","0"
"291994801002168","0"
"291994801002169","2"
"291994801002170","0"
"291994801002171","0"
"291994801002172","5"
"291994801002173","2"
"291994801002174","1"
"291994801002175","6"
"291994801002176","0"
"291994801002177","2"
"291994801002178","0"
"291994801002179","0"
"291994801002180","0"
"291994801002181","0"
"291994801002182","0"
"291994801002183","0"
"291994801002184","14"
"291994801002185","4"
"291994801002186","0"
"291994801002187","1"
"291994801002188","0"
"291994801002189","0"
"291994801002190","0"
"291994801002191","2"
"291994801002192","0"
"291994801002193","0"
"291994801002194","8"
"291994801002195","7"
"291994801002196","3"
"291994801002197","3"
"291994801002198","1"
"291994801002199","9"
"291994801002200","0"
"291994801002201","0"
"291994801002202","0"
"291994801002203","0"
"291994801002204","0"
"291994801002205","0"
"291994801002206","0"
"291994801002207","0"
"291994801003000","3"
"291994801003001","2"
"291994801003002","9"
"291994801003003","4"
"291994801003004","0"
"291994801003005","0"
"291994801003006","0"
"291994801003007","0"
"291994801003008","0"
"291994801003009","0"
"291994801003010","0"
"291994801003011","7"
"291994801003012","0"
"291994801003013","16"
"291994801003014","0"
"291994801003015","0"
"291994801003016","0"
"291994801003017","0"
"291994801003018","9"
"291994801003019","8"
"291994801003020","3"
"291994801003021","16"
"291994801003022","5"
"291994801003023","7"
"291994801003024","3"
"291994801003025","0"
"291994801003026","9"
"291994801003027","0"
"291994801003028","0"
"291994801003029","0"
"291994801003030","0"
"291994801003031","0"
"291994801003032","8"
"291994801003033","0"
"291994801003034","0"
"291994801003035","0"
"291994801003036","0"
"291994801003037","0"
"291994801003038","9"
"291994801003039","3"
"291994801003040","7"
"291994801003041","0"
"291994801003042","0"
"291994801003043","0"
"291994801003044","0"
"291994801003045","5"
"291994801003046","0"
"291994801003047","5"
"291994801003048","0"
"291994801003049","0"
"291994801003050","0"
"291994801003051","0"
"291994801003052","0"
"291994801003053","0"
"291994801003054","0"
"291994801003055","10"
"291994801003056","0"
"291994801003057","0"
"291994801003058","0"
"291994801003059","9"
"291994801003060","3"
"291994801003061","0"
"291994801003062","0"
"291994801003063","5"
"291994801003064","19"
"291994801003065","0"
"291994801003066","4"
"291994801003067","11"
"291994801003068","7"
"291994801003069","16"
"291994801003070","3"
"291994801003071","0"
"291994801003072","4"
"291994801003073","16"
"291994801003074","13"
"291994801003075","8"
"291994801003076","0"
"291994801003077","0"
"291994801003078","0"
"291994801003079","0"
"291994801003080","6"
"291994801003081","0"
"291994801003082","0"
"291994801003083","0"
"291994801003084","0"
"291994801003085","0"
"291994801003086","0"
"291994801003087","4"
"291994801003088","0"
"291994801003089","0"
"291994801003090","1"
"291994801003091","3"
"291994801003092","0"
"291994801003093","0"
"291994801003094","5"
"291994801003095","5"
"291994801003096","0"
"291994801003097","9"
"291994801003098","0"
"291994801003099","1"
"291994801003100","0"
"291994801003101","4"
"291994801003102","0"
"291994801003103","0"
"291994801003104","0"
"291994801003105","0"
"291994801003106","0"
"291994801003107","0"
"291994801003108","4"
"291994801003109","0"
"291994801003110","0"
"291994801003111","0"
"291994801003112","0"
"291994801003113","5"
"291994801003114","0"
"291994801003115","0"
"291994801003116","0"
"291994801003117","0"
"291994801003118","0"
"291994801003119","0"
"291994801003120","0"
"291994801003121","0"
"291994801003122","1"
"291994801003123","1"
"291994801003124","1"
"291994801003125","0"
"291994801003126","0"
"291994801003127","0"
"291994801003128","0"
"291994801003129","1"
"291994801003130","0"
"291994801003131","0"
"291994801003132","0"
"291994801003133","0"
"291994801003134","9"
"291994801003135","2"
"291994801003136","5"
"291994801003137","1"
"291994801003138","0"
"291994801003139","0"
"291994801003140","6"
"291994801003141","0"
"291994801003142","0"
"291994801003143","3"
"291994801003144","0"
"291994801003145","0"
"291994801003146","1"
"291994801003147","0"
"291994801003148","0"
"291994801003149","0"
"291994801003150","0"
"291994801003151","0"
"291994801003152","0"
"291994801003153","0"
"291994801003154","0"
"291994801003155","4"
"291994801003156","6"
"291994801003157","5"
"291994801003158","8"
"291994801003159","7"
"291994801003160","5"
"291994801003161","0"
"291994801003162","0"
"291994801003163","18"
"291994801003164","0"
"291994801003165","0"
"291994801003166","9"
"291994801003167","5"
"291994801003168","11"
"291994801003169","3"
"291994801003170","6"
"291994801003171","0"
"291994801003172","0"
"291994801003173","12"
"291994801003174","25"
"291994801003175","9"
"291994801003176","0"
"291994801003177","10"
"291994801003178","0"
"291994801003179","20"
"291994801003180","0"
"291994801003181","8"
"291994801003182","5"
"291994801003183","11"
"291994801003184","21"
"291994801003185","0"
"291994801003186","4"
"291994801003187","10"
"291994801003188","11"
"291994801003189","5"
"291994801003190","1"
"291994801003191","5"
"291994801003192","5"
"291994801003193","3"
"291994801003194","2"
"291994801003195","6"
"291994801003196","0"
"291994801003197","0"
"291994801003198","0"
"291994801003199","8"
"291994801003200","0"
"291994801003201","13"
"291994801003202","5"
"291994801003203","0"
"291994801003204","0"
"291994801003205","7"
"291994801003206","11"
"291994801003207","8"
"291994801003208","12"
"291994801003209","2"
"291994801003210","1"
"291994801003211","0"
"291994801003212","8"
"291994801003213","20"
"291994801003214","11"
"291994801003215","25"
"291994801003216","2"
"291994801003217","4"
"291994801003218","0"
"291994801003219","3"
"291994801003220","1"
"291994801003221","0"
"291994801003222","1"
"291994801003223","0"
"291994801003224","6"
"291994801003225","0"
"291994801003226","0"
"291994801003227","0"
"291994801003228","2"
"291994801003229","3"
"291994801003230","4"
"291994801003231","11"
"291994801003232","0"
"291994801003233","2"
"291994801003234","4"
"291994801003235","9"
"291994801003236","0"
"291994801003237","6"
"291994801003238","0"
"291994801003239","2"
"291994801003240","0"
"291994801003241","0"
"291994801003242","1"
"291994801003243","14"
"291994801003244","0"
"291994801003245","8"
"291994801003246","0"
"291994801003247","9"
"291994801003248","5"
"291994801003249","0"
"291994801003250","0"
"291994801003251","10"
"291994801003252","0"
"291994801003253","0"
"291994801003254","9"
"291994801003255","7"
"291994801003256","2"
"291994801003257","0"
"291994801003258","0"
"291994801003259","12"
"291994801003260","1"
"291994801003261","0"
"291994801003262","0"
"291994801003263","0"
"291994801003264","0"
"291994801003265","3"
"291994801003266","14"
"291994801003267","7"
"291994801003268","10"
"291994801003269","0"
"291994801003270","0"
"291994801003271","6"
"291994801003272","11"
"291994801003273","0"
"291994801003274","11"
"291994801003275","0"
"291994801003276","0"
"291994801003277","4"
"291994801003278","7"
"291994801003279","0"
"291994801003280","0"
"291994801003281","10"
"291994801003282","4"
"291994801003283","0"
"291994801003284","1"
"291994801003285","11"
"291994801003286","0"
"291994801003287","0"
"291994801003288","0"
"291994801003289","1"
"291994801003290","4"
"291994801003291","6"
"291994801003292","0"
"291994801003293","15"
"291994801003294","2"
"291994801003295","17"
"291994801003296","3"
"291994801003297","8"
"291994801003298","0"
"291994801003299","4"
"291994801003300","0"
"291994801003301","0"
"291994801003302","12"
"291994801003303","24"
"291994801003304","12"
"291994801003305","0"
"291994801003306","0"
"291994801003307","0"
"291994801003308","0"
"291994801003309","8"
"291994801003310","0"
"291994801003311","6"
"291994801003312","9"
"291994801003313","0"
"291994801003314","0"
"291994801003315","0"
"291994801003316","5"
"291994801003317","0"
"291994801003318","4"
"291994801003319","25"
"291994801003320","16"
"291994801003321","0"
"291994801003322","12"
"291994801003323","0"
"291994801003324","0"
"291994801003325","4"
"291994801003326","13"
"291994801003327","12"
"291994801003328","22"
"291994801003329","1"
"291994801003330","0"
"291994801003331","33"
"291994801003332","0"
"291994801003333","2"
"291994801003334","0"
"291994801003335","2"
"291994801003336","0"
"291994801003337","0"
"291994801003338","0"
"291994801003339","0"
"291994801003340","0"
"291994801003341","3"
"291994801003342","10"
"291994801003343","0"
"291994801003344","0"
"291994801003345","0"
"291994801003346","1"
"291994801003347","10"
"291994801003348","18"
"291994801003349","10"
"291994801003350","0"
"291994801003351","6"
"291994801003352","0"
"291994801003353","0"
"291994801003354","8"
"291994801003355","0"
"291994801003356","6"
"291994801003357","0"
"291994801003358","10"
"291994801003359","0"
"291994801003360","0"
"291994801003361","0"
"291994801003362","21"
"291994801003363","15"
"291994801003364","0"
"291994801003365","0"
"291994801003366","0"
"291994801003367","0"
"291994801003368","11"
"291994801003369","3"
"291994801003370","34"
"291994801003371","0"
"291994801003372","11"
"291994801003373","0"
"291994801003374","0"
"291994801003375","0"
"291994801003376","0"
"291994801003377","0"
"291994801003378","1"
"291994801003379","9"
"291994801003380","4"
"291994801003381","4"
"291994801003382","1"
"291994801003383","2"
"291994801003384","13"
"291994801003385","0"
"291994801003386","0"
"291994801003387","0"
"291994801003388","0"
"291994801003389","0"
"291994801003390","0"
"291994801003391","0"
"291994801003392","16"
"291994801003393","0"
"291994801003394","7"
"291994801003395","0"
"291994801003396","0"
"291994801003397","0"
"291994801003398","3"
"291994801003399","0"
"291994801003400","0"
"291994801003401","9"
"291994801003402","17"
"291994801003403","0"
"291994801003404","5"
"291994801003405","3"
"291994801003406","0"
"291994801003407","0"
"291994801003408","3"
"291994801003409","0"
"291994801003410","0"
"291994801003411","0"
"291994801003412","0"
"291994801003413","1"
"291994801003414","0"
"291994801003415","4"
"291994801003416","1"
"291994801003417","2"
"291994801003418","18"
"291994801003419","0"
"291994801003420","0"
"291994801003421","7"
"291994801003422","18"
"291994801003423","0"
"291994801003424","0"
"291994801003425","0"
"291994801003426","0"
"291994801003427","0"
"291994801003428","0"
"291994801003429","8"
"291994801003430","0"
"291994801003431","0"
"291994801003432","7"
"291994801003433","0"
"291994801003434","0"
"291994801003435","0"
"291994801003436","6"
"291994801003437","0"
"291994801003438","8"
"291994801003439","3"
"291994801003440","1"
"291994801003441","0"
"291994801003442","2"
"291994801003443","0"
"291994801003444","0"
"291994801003445","1"
"291994801003446","0"
"291994801003447","0"
"291994801003448","0"
"291994801003449","0"
"291994801003450","3"
"291994801003451","3"
"291994801003452","0"
"291994801003453","1"
"291994801003454","3"
"291994801003455","0"
"291994801003456","0"
"291994801003457","0"
"291994801003458","3"
"291994801003459","0"
"291994801003460","0"
"291994801003461","4"
"291994801003462","0"
"291994801003463","0"
"291994802001000","6"
"291994802001001","7"
"291994802001002","0"
"291994802001003","10"
"291994802001004","27"
"291994802001005","45"
"291994802001006","11"
"291994802001007","2"
"291994802001008","0"
"291994802001009","0"
"291994802001010","2"
"291994802001011","2"
"291994802001012","4"
"291994802001013","2"
"291994802001014","10"
"291994802001015","28"
"291994802001016","41"
"291994802001017","7"
"291994802001018","9"
"291994802001019","10"
"291994802001020","10"
"291994802001021","19"
"291994802001022","17"
"291994802001023","9"
"291994802001024","0"
"291994802001025","0"
"291994802001026","0"
"291994802001027","0"
"291994802001028","0"
"291994802001029","0"
"291994802001030","6"
"291994802001031","13"
"291994802001032","6"
"291994802001033","6"
"291994802001034","3"
"291994802001035","27"
"291994802001036","12"
"291994802001037","10"
